city,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions
wroclaw,2022-09-08,26.0,14.3,18.6,26.0,14.3,18.6,14.9,80.4,23.337,100,4.17,0.0,0.0,86.4,28.0,120.4,67.1,19.1,66.0,5.6,5,"Rain, Partially cloudy"
wroclaw,2022-09-09,23.7,12.8,18.3,23.7,12.8,18.3,13.7,76.8,2.489,100,8.33,0.0,0.0,14.4,14.4,207.1,48.4,27.8,83.5,7.2,6,"Rain, Partially cloudy"
wroclaw,2022-09-10,21.1,14.2,17.0,21.1,14.2,17.0,14.0,84.0,10.901,100,12.5,0.0,0.0,18.0,15.3,245.6,67.9,20.7,96.9,8.3,5,"Rain, Partially cloudy"
wroclaw,2022-09-11,17.3,13.3,15.2,17.3,13.3,15.2,13.6,90.4,2.328,100,12.5,0.0,0.0,36.0,19.1,304.3,79.9,22.0,38.6,3.3,2,"Rain, Partially cloudy"
wroclaw,2022-09-12,19.6,11.3,15.3,19.6,11.3,15.3,12.0,82.0,0.044,100,4.17,0.0,0.0,14.4,14.4,312.8,69.5,27.6,67.2,5.7,5,"Rain, Partially cloudy"
wroclaw,2022-09-13,20.9,8.6,15.4,20.9,8.6,15.4,12.0,82.0,0.0,0,0.0,0.0,0.0,18.0,15.6,215.2,64.1,20.6,38.1,3.3,1,Partially cloudy
wroclaw,2022-09-14,19.1,13.5,16.5,19.1,13.5,16.5,14.4,87.5,0.389,100,4.17,0.0,0.0,10.8,9.1,264.3,80.2,18.0,40.3,3.5,1,"Rain, Partially cloudy"
wroclaw,2022-09-15,17.5,13.1,15.7,17.5,13.1,15.7,12.9,84.3,8.099,100,8.33,0.0,0.0,18.0,17.4,290.7,81.9,21.3,52.4,4.6,3,"Rain, Partially cloudy"
wroclaw,2022-09-16,17.0,10.4,13.7,17.0,10.4,13.7,9.0,74.3,0.389,100,4.17,0.0,0.0,46.8,28.2,276.1,53.6,30.0,95.7,8.3,5,"Rain, Partially cloudy"
wroclaw,2022-09-17,15.2,8.8,11.6,15.2,6.6,11.0,8.2,79.7,0.875,100,4.17,0.0,0.0,41.4,27.2,271.5,66.9,29.6,54.8,4.8,3,"Rain, Partially cloudy"
wroclaw,2022-09-18,13.5,7.6,10.2,13.5,5.9,9.1,7.4,84.0,4.884,100,8.33,0.0,0.0,51.8,27.3,276.7,73.7,22.8,46.7,4.0,3,"Rain, Partially cloudy"
wroclaw,2022-09-19,12.4,6.6,9.5,12.4,5.1,8.5,7.8,89.2,1.355,100,12.5,0.0,0.0,32.4,20.7,288.3,80.9,28.6,36.4,3.1,2,"Rain, Partially cloudy"
wroclaw,2022-09-20,14.3,8.1,10.6,14.3,6.0,9.6,8.3,85.8,0.066,100,4.17,0.0,0.0,32.4,23.6,294.2,64.7,29.4,56.8,4.8,3,"Rain, Partially cloudy"
wroclaw,2022-09-21,15.1,7.1,10.3,15.1,5.2,9.4,8.1,87.2,0.583,100,4.17,0.0,0.0,32.0,17.3,304.3,59.9,24.6,55.8,4.8,2,"Rain, Partially cloudy"
wroclaw,2022-09-22,15.3,5.8,10.1,15.3,4.3,9.6,6.3,79.9,1.07,100,4.17,0.0,0.0,21.6,11.8,320.6,40.7,21.9,82.1,7.0,6,"Rain, Partially cloudy"
wroclaw,2022-09-23,16.3,2.8,9.6,16.3,2.8,9.5,5.0,76.1,0.0,0,0.0,0.0,0.0,16.9,10.6,203.7,42.2,25.9,57.1,4.8,4,Partially cloudy
wroclaw,2022-09-24,17.7,5.3,10.6,17.7,4.9,10.5,6.5,78.2,0.0,0,0.0,0.0,0.0,17.3,8.2,123.3,66.3,22.0,71.1,6.3,5,Partially cloudy
wroclaw,2022-09-25,19.0,5.0,12.1,19.0,5.0,12.0,8.1,79.4,0.0,0,0.0,0.0,0.0,13.7,10.9,134.4,60.5,18.2,77.3,6.8,5,Partially cloudy
wroclaw,2022-09-26,14.1,7.4,10.5,14.1,6.6,10.3,9.4,93.0,0.003,100,4.17,0.0,0.0,23.4,15.3,278.8,58.0,11.8,25.8,2.2,1,"Rain, Partially cloudy"
wroclaw,2022-09-27,14.2,6.6,10.2,14.2,5.1,9.5,9.1,92.8,1.175,100,4.17,0.0,0.0,35.3,18.1,148.4,74.9,19.0,24.3,2.2,1,"Rain, Partially cloudy"
wroclaw,2022-09-28,13.0,6.6,8.8,13.0,5.0,8.2,6.9,88.3,3.556,100,8.33,0.0,0.0,33.5,21.9,195.9,64.3,25.7,25.9,2.1,2,"Rain, Partially cloudy"
wroclaw,2022-09-29,14.5,2.8,8.8,14.5,2.8,8.5,4.9,79.0,3.501,100,4.17,0.0,0.0,13.3,8.2,255.8,52.1,25.8,35.1,3.0,2,"Rain, Partially cloudy"
wroclaw,2022-09-30,15.3,4.7,9.4,15.3,4.7,9.1,7.1,86.8,0.0,0,0.0,0.0,0.0,17.3,10.9,120.3,73.1,15.9,44.5,4.0,2,Partially cloudy
wroclaw,2022-10-01,16.1,4.1,10.4,16.1,4.1,10.1,7.9,85.9,0.0,0,0.0,0.0,0.0,37.8,26.4,203.3,66.3,17.4,46.9,4.1,3,Partially cloudy
wroclaw,2022-10-02,16.3,10.5,12.7,16.3,10.5,12.7,9.7,82.2,0.8,100,4.17,0.0,0.0,54.4,30.1,278.1,63.1,30.3,73.5,6.3,4,"Rain, Partially cloudy"
wroclaw,2022-10-03,13.3,10.3,11.5,13.3,10.3,11.5,9.4,87.3,1.594,100,4.17,0.0,0.0,56.2,27.3,295.2,79.1,24.4,28.8,2.5,1,"Rain, Partially cloudy"
wroclaw,2022-10-04,16.0,8.5,12.0,16.0,8.3,11.9,8.7,81.1,2.972,100,8.33,0.0,0.0,36.4,20.8,300.2,43.1,27.6,71.3,6.2,4,"Rain, Partially cloudy"
wroclaw,2022-10-05,20.3,6.1,12.6,20.3,4.6,12.3,8.0,76.6,0.0,0,0.0,0.0,0.0,25.2,19.0,187.2,78.8,25.5,77.9,6.7,3,Partially cloudy
wroclaw,2022-10-06,18.1,8.8,14.4,18.1,8.8,14.4,10.1,75.9,0.0,0,0.0,0.0,0.0,36.3,22.6,259.0,48.0,30.5,37.2,3.2,2,Partially cloudy
wroclaw,2022-10-07,19.0,2.5,11.2,19.0,2.2,11.0,8.6,85.2,0.0,0,0.0,0.0,0.0,17.8,17.7,135.2,49.7,16.1,53.8,4.7,3,Partially cloudy
wroclaw,2022-10-08,18.3,10.9,14.8,18.3,10.9,14.8,11.4,80.5,0.0,0,0.0,0.0,0.0,17.9,18.2,248.1,76.8,23.1,26.7,2.3,2,Partially cloudy
wroclaw,2022-10-09,16.0,5.9,10.3,16.0,4.0,9.4,6.4,78.7,0.097,100,4.17,0.0,0.0,14.4,17.2,286.6,23.1,28.1,48.3,4.2,4,"Rain, Partially cloudy"
wroclaw,2022-10-10,19.0,3.2,10.1,19.0,0.3,8.8,6.3,79.4,0.003,100,4.17,0.0,0.0,42.6,28.2,144.0,52.1,21.6,43.5,3.8,3,"Rain, Partially cloudy"
wroclaw,2022-10-11,15.3,4.7,11.1,15.3,4.7,11.0,6.7,76.6,0.0,0,0.0,0.0,0.0,28.5,17.2,296.8,54.1,25.5,51.7,4.4,4,Partially cloudy
wroclaw,2022-10-12,15.2,1.3,7.6,15.2,1.3,7.6,4.1,80.7,0.0,0,0.0,0.0,0.0,10.8,10.8,129.3,46.2,16.3,54.2,4.8,4,Partially cloudy
wroclaw,2022-10-13,18.1,3.1,9.5,18.1,0.3,8.7,6.2,81.4,0.0,0,0.0,0.0,0.0,14.3,13.7,115.6,30.1,15.7,42.3,3.8,3,Partially cloudy
wroclaw,2022-10-14,17.4,7.9,11.7,17.4,6.7,11.4,8.6,82.4,0.0,0,0.0,0.0,0.0,17.6,17.2,169.0,66.5,13.7,41.1,3.4,3,Partially cloudy
wroclaw,2022-10-15,17.1,9.3,13.1,17.1,7.1,12.8,10.8,86.4,0.194,100,4.17,0.0,0.0,28.5,25.0,167.2,72.6,14.5,25.6,2.2,2,"Rain, Partially cloudy"
wroclaw,2022-10-16,21.1,12.2,16.0,21.1,12.2,16.0,13.2,84.3,0.0,0,0.0,0.0,0.0,38.9,21.4,192.6,77.9,24.1,72.8,6.1,4,Partially cloudy
wroclaw,2022-10-17,24.2,9.0,16.1,24.2,9.0,16.1,11.1,75.7,0.0,0,0.0,0.0,0.0,25.0,19.2,170.7,44.4,15.4,35.8,3.0,2,Partially cloudy
wroclaw,2022-10-18,20.2,8.9,14.7,20.2,8.9,14.7,11.3,81.7,3.0,100,4.17,0.0,0.0,38.9,23.3,269.7,78.4,18.1,28.3,2.4,1,"Rain, Partially cloudy"
wroclaw,2022-10-19,14.1,6.7,11.0,14.1,6.7,10.9,8.9,87.7,0.0,0,0.0,0.0,0.0,35.6,21.7,298.7,71.1,22.2,23.5,1.9,1,Partially cloudy
wroclaw,2022-10-20,12.3,1.1,6.4,12.3,-1.1,5.1,3.4,83.0,0.003,100,4.17,0.0,0.0,36.0,26.3,126.8,40.1,17.3,32.3,2.8,3,"Snow, Rain, Partially cloudy"
wroclaw,2022-10-21,16.0,3.0,10.0,16.0,-0.4,8.7,6.4,79.8,1.0,100,4.17,0.0,0.0,25.0,22.7,154.4,80.9,19.7,27.6,2.3,1,"Rain, Partially cloudy"
wroclaw,2022-10-22,14.9,8.2,12.0,14.9,8.2,11.9,10.5,90.6,4.111,100,12.5,0.0,0.0,17.8,13.7,245.5,83.2,18.0,12.8,1.0,1,"Rain, Partially cloudy"
wroclaw,2022-10-23,18.1,9.9,13.0,18.1,8.9,13.0,10.5,85.3,0.0,0,0.0,0.0,0.0,17.9,15.6,215.3,73.2,28.4,31.5,2.8,2,Partially cloudy
wroclaw,2022-10-24,21.1,10.2,15.2,21.1,10.2,15.2,11.9,81.6,0.295,100,8.33,0.0,0.0,21.4,19.9,191.9,81.0,26.4,30.5,2.6,3,"Rain, Partially cloudy"
wroclaw,2022-10-25,18.3,10.9,14.2,18.3,10.9,14.2,11.0,81.6,0.097,100,4.17,0.0,0.0,39.6,21.9,255.2,51.7,30.7,28.0,2.4,3,"Rain, Partially cloudy"
wroclaw,2022-10-26,19.0,3.9,10.8,19.0,3.9,10.8,8.0,84.6,0.0,0,0.0,0.0,0.0,10.7,10.6,156.2,30.0,19.9,27.8,2.4,2,Partially cloudy
wroclaw,2022-10-27,19.3,6.3,11.8,19.3,6.3,11.8,9.9,89.3,0.0,0,0.0,0.0,0.0,10.8,11.0,254.6,45.3,17.2,27.1,2.2,3,Partially cloudy
wroclaw,2022-10-28,22.9,7.9,14.2,22.9,6.8,13.9,10.3,80.5,0.003,100,4.17,0.0,0.0,17.8,14.7,165.6,66.2,18.3,27.9,2.4,2,"Rain, Partially cloudy"
wroclaw,2022-10-29,20.2,10.3,15.3,20.2,10.3,15.3,11.8,80.0,0.0,0,0.0,0.0,0.0,14.4,17.8,260.8,89.2,25.1,28.3,2.3,2,Partially cloudy
wroclaw,2022-10-30,22.2,9.1,13.9,22.2,9.1,13.9,11.3,86.1,0.0,0,0.0,0.0,0.0,10.6,7.4,137.7,67.5,16.0,28.7,2.6,2,Partially cloudy
wroclaw,2022-10-31,20.1,5.9,11.8,20.1,5.9,11.8,9.4,86.7,0.0,0,0.0,0.0,0.0,18.0,16.2,296.8,40.7,12.3,23.7,2.0,2,Partially cloudy
wroclaw,2022-11-01,16.5,6.4,11.2,16.5,3.9,10.9,9.3,88.8,0.0,0,0.0,0.0,0.0,14.3,14.5,225.7,80.9,12.7,22.3,1.8,1,Partially cloudy
wroclaw,2022-11-02,16.4,8.1,11.1,16.4,6.5,10.7,7.4,79.2,0.0,0,0.0,0.0,0.0,43.2,20.1,270.5,45.4,23.8,20.6,1.7,2,Partially cloudy
wroclaw,2022-11-03,14.1,1.6,7.9,14.1,0.7,7.0,4.8,81.5,0.0,0,0.0,0.0,0.0,21.4,22.7,129.7,71.8,24.2,23.0,1.8,2,Partially cloudy
wroclaw,2022-11-04,13.0,8.1,10.6,13.0,5.5,9.8,8.6,87.7,0.527,100,4.17,0.0,0.0,18.0,17.8,116.4,84.6,13.0,12.3,1.0,1,"Rain, Partially cloudy"
wroclaw,2022-11-05,11.2,4.1,8.4,11.2,3.8,6.9,7.0,90.8,11.061,100,8.33,0.0,0.0,42.6,29.0,296.8,73.2,18.8,22.3,1.9,1,"Rain, Partially cloudy"
wroclaw,2022-11-06,12.0,-0.8,4.6,12.0,-1.7,3.4,2.8,89.2,0.0,0,0.0,0.0,0.0,17.8,18.1,139.4,24.1,15.1,19.5,1.7,2,Partially cloudy
wroclaw,2022-11-07,13.1,2.2,7.7,13.1,-1.2,6.6,5.1,84.4,0.0,0,0.0,0.0,0.0,36.0,19.1,202.4,78.2,22.8,22.4,1.9,1,Partially cloudy
wroclaw,2022-11-08,16.9,3.8,9.4,16.9,2.7,8.6,6.3,82.6,0.0,0,0.0,0.0,0.0,17.8,18.3,171.9,67.6,20.7,21.3,1.7,2,Partially cloudy
wroclaw,2022-11-09,14.9,5.4,9.1,14.9,3.9,8.4,6.2,82.5,0.0,0,0.0,0.0,0.0,21.3,18.1,186.3,87.6,14.0,21.2,1.9,1,Partially cloudy
wroclaw,2022-11-10,13.3,7.8,10.1,13.3,5.8,9.2,7.5,84.1,0.514,100,4.17,0.0,0.0,42.9,26.3,261.9,64.0,22.4,20.0,1.8,2,"Rain, Partially cloudy"
wroclaw,2022-11-11,13.1,5.0,8.7,13.1,4.3,7.8,5.6,81.4,0.0,0,0.0,0.0,0.0,17.7,14.5,245.5,81.3,26.3,18.4,1.5,1,Partially cloudy
wroclaw,2022-11-12,13.1,1.3,6.2,13.1,-0.6,5.9,4.1,87.2,0.0,0,0.0,0.0,0.0,10.8,11.7,298.2,87.7,23.8,17.5,1.5,2,Partially cloudy
wroclaw,2022-11-13,8.2,2.8,6.1,7.3,0.5,3.8,5.3,94.2,0.0,0,0.0,0.0,0.0,21.4,22.6,127.4,87.6,5.6,14.8,1.3,1,Partially cloudy
wroclaw,2022-11-14,10.4,2.9,5.3,10.4,-1.5,2.3,4.6,95.3,0.0,0,0.0,0.0,0.0,28.3,25.4,122.8,60.0,4.6,18.7,1.7,1,Partially cloudy
wroclaw,2022-11-15,13.1,0.2,5.6,13.1,-2.1,4.9,4.0,90.3,0.0,0,0.0,0.0,0.0,10.7,14.1,107.1,23.5,7.8,16.0,1.4,1,Partially cloudy
wroclaw,2022-11-16,6.1,4.1,5.1,5.4,0.0,2.8,4.5,95.9,4.028,100,8.33,0.0,0.0,38.0,20.9,69.7,92.2,5.8,2.9,0.1,0,"Rain, Overcast"
wroclaw,2022-11-17,4.2,2.1,3.5,0.2,-3.1,-1.0,1.5,86.9,5.0,100,4.17,0.0,0.0,43.0,26.3,94.2,94.8,21.6,5.5,0.6,0,"Rain, Overcast"
wroclaw,2022-11-18,2.1,-2.3,-0.4,-1.8,-6.3,-4.2,-3.3,81.1,0.0,0,0.0,0.3,0.1,39.6,19.9,63.9,95.4,19.2,7.9,0.7,0,Overcast
wroclaw,2022-11-19,0.3,-5.4,-2.4,-0.4,-8.5,-4.7,-5.9,77.9,0.003,100,4.17,0.0,0.0,17.7,15.5,217.0,48.1,19.5,16.9,1.5,1,"Snow, Rain, Partially cloudy"
wroclaw,2022-11-20,1.3,-7.2,-3.5,-0.2,-10.4,-5.3,-6.1,83.2,0.003,100,4.17,0.0,0.0,24.6,10.9,166.4,25.3,15.8,14.5,1.1,1,"Snow, Rain, Partially cloudy"
wroclaw,2022-11-21,4.9,-6.1,-0.3,2.7,-9.0,-3.3,-1.7,90.0,0.0,0,0.0,0.0,0.0,35.5,22.6,124.1,82.1,13.2,7.2,0.7,1,Partially cloudy
wroclaw,2022-11-22,3.0,-0.7,1.2,1.0,-6.4,-2.5,0.5,94.9,0.0,0,0.0,0.0,0.0,21.6,21.9,127.8,95.4,4.9,6.9,0.6,0,Overcast
wroclaw,2022-11-23,5.0,-0.8,2.1,3.4,-2.0,0.3,1.0,92.9,0.0,0,0.0,0.0,0.0,10.8,10.7,83.3,89.3,5.0,11.5,1.0,1,Partially cloudy
wroclaw,2022-11-24,3.2,-1.8,1.0,3.2,-2.8,0.8,0.3,95.2,0.0,0,0.0,0.0,0.0,7.1,7.1,258.0,84.9,4.7,11.7,0.9,1,Partially cloudy
wroclaw,2022-11-25,8.2,1.1,5.0,7.3,1.1,4.5,3.7,91.8,0.006,100,4.17,0.0,0.0,10.6,7.3,216.8,83.4,10.2,12.0,0.9,1,"Rain, Partially cloudy"
wroclaw,2022-11-26,7.1,1.3,5.4,6.0,1.3,4.4,4.9,97.0,3.32,100,12.5,0.0,0.0,14.4,12.6,307.7,91.7,8.5,9.8,0.9,1,"Snow, Rain, Overcast"
wroclaw,2022-11-27,6.9,2.0,5.1,5.3,-1.6,3.3,4.6,96.8,1.95,100,8.33,0.0,0.0,17.3,15.3,128.4,89.0,5.1,10.3,1.0,1,"Rain, Partially cloudy"
wroclaw,2022-11-28,5.0,1.2,2.8,1.1,-3.2,-1.1,1.6,91.6,0.0,0,0.0,0.0,0.0,21.6,22.7,125.5,84.0,7.8,12.6,1.0,1,Partially cloudy
wroclaw,2022-11-29,5.9,0.0,3.2,3.2,-4.0,-0.2,0.7,84.1,0.0,0,0.0,0.0,0.0,35.8,16.5,137.9,86.3,13.5,7.8,0.6,0,Partially cloudy
wroclaw,2022-11-30,0.3,-1.0,-0.3,-3.3,-6.7,-4.9,-1.2,94.0,0.0,0,0.0,0.0,0.0,35.4,21.8,118.2,97.1,4.4,4.2,0.4,0,Overcast
wroclaw,2022-12-01,2.1,-0.8,1.0,1.1,-5.2,-1.8,-1.3,84.7,0.0,0,0.0,0.0,0.0,17.7,16.6,97.2,100.0,12.5,6.5,0.6,0,Overcast
wroclaw,2022-12-02,1.2,-1.0,0.0,-3.0,-6.2,-4.6,-2.4,84.0,0.1,100,4.17,0.0,0.0,23.4,21.1,90.7,99.8,15.0,1.8,0.0,0,"Snow, Rain, Overcast"
wroclaw,2022-12-03,2.2,-1.0,0.5,-1.1,-5.7,-3.5,-1.3,87.3,0.1,100,8.33,0.9,0.2,15.8,16.4,103.4,97.1,7.7,5.9,0.5,0,"Snow, Rain, Overcast"
wroclaw,2022-12-04,5.3,-0.7,2.2,2.5,-4.7,-1.1,1.0,92.3,0.0,0,0.0,0.0,0.0,21.6,23.5,119.1,89.8,5.3,12.8,1.1,1,Partially cloudy
wroclaw,2022-12-05,5.0,2.2,3.3,5.0,-2.8,0.6,2.5,94.7,0.097,100,4.17,0.0,0.0,21.4,23.6,123.8,99.5,5.2,3.6,0.3,0,"Rain, Overcast"
wroclaw,2022-12-06,4.4,2.0,3.2,4.4,-1.6,1.2,2.5,94.8,5.072,100,8.33,0.0,0.0,20.9,14.4,301.4,95.5,11.6,4.2,0.3,0,"Snow, Rain, Overcast"
wroclaw,2022-12-07,4.0,0.7,2.3,0.3,-3.0,-1.7,0.4,87.5,0.489,100,4.17,0.2,0.1,39.4,24.6,271.6,85.8,23.0,7.8,0.7,1,"Snow, Partially cloudy"
wroclaw,2022-12-08,4.9,-0.2,2.3,2.2,-3.1,-0.5,-0.4,82.3,0.0,0,0.0,0.0,0.1,18.0,18.1,204.0,74.4,23.0,13.5,1.3,1,Partially cloudy
wroclaw,2022-12-09,4.3,-1.1,1.7,4.0,-2.0,0.0,-0.7,84.1,0.2,100,4.17,0.0,0.0,35.3,13.7,79.1,75.7,15.6,11.3,0.9,1,"Snow, Rain, Partially cloudy"
wroclaw,2022-12-10,1.2,0.0,0.8,-0.8,-4.1,-2.3,-0.6,89.9,0.003,100,4.17,1.1,0.5,18.4,13.0,34.9,95.2,6.7,2.9,0.2,0,"Snow, Overcast"
wroclaw,2022-12-11,0.0,-2.1,-1.3,-2.6,-7.9,-6.0,-3.4,85.6,0.003,100,4.17,1.0,0.2,35.5,20.9,321.0,96.4,11.7,2.8,0.1,0,"Snow, Overcast"
wroclaw,2022-12-12,0.9,-3.0,-1.2,-3.2,-9.4,-6.4,-2.9,88.5,0.881,100,16.67,4.6,1.7,39.0,25.3,299.4,91.4,16.0,9.5,0.8,1,"Snow, Rain, Overcast"
wroclaw,2022-12-13,-1.8,-9.0,-4.0,-4.2,-13.2,-8.4,-6.5,83.2,0.097,100,4.17,0.2,2.0,42.5,22.7,271.5,73.6,14.9,15.2,1.3,1,"Snow, Partially cloudy"
wroclaw,2022-12-14,-3.7,-11.6,-7.1,-4.0,-17.4,-12.0,-8.9,87.1,0.1,100,4.17,0.6,2.2,21.2,19.9,124.3,75.0,7.0,11.6,0.9,1,"Snow, Partially cloudy"
wroclaw,2022-12-15,0.6,-6.6,-3.7,0.6,-10.8,-5.6,-6.0,84.5,0.194,100,4.17,0.4,2.9,14.4,12.8,264.7,70.0,11.1,11.9,1.0,1,"Snow, Partially cloudy"
wroclaw,2022-12-16,-2.7,-6.0,-3.4,-5.8,-9.7,-7.2,-4.9,89.6,0.881,100,8.33,6.4,4.5,23.0,13.7,11.2,93.7,4.0,6.2,0.5,0,"Snow, Overcast"
wroclaw,2022-12-17,-3.8,-5.1,-4.3,-7.1,-9.9,-8.8,-5.7,90.1,2.92,100,8.33,2.6,9.6,18.0,17.3,322.7,97.1,4.8,8.4,0.7,0,"Snow, Overcast"
wroclaw,2022-12-18,-4.7,-9.5,-5.9,-4.7,-17.5,-10.9,-7.5,88.5,0.0,0,0.0,0.0,9.8,28.3,28.0,143.0,95.0,9.1,12.4,1.0,1,Overcast
wroclaw,2022-12-19,1.1,-8.9,-3.4,-1.5,-18.1,-9.3,-6.4,80.0,0.0,0,0.0,0.0,8.4,46.8,30.2,143.9,92.4,12.2,12.2,0.9,1,Overcast
wroclaw,2022-12-20,3.0,0.9,1.7,0.9,-3.0,-1.3,-1.1,81.7,1.945,100,4.17,0.0,6.0,36.0,16.5,154.1,86.8,12.6,13.3,1.1,1,"Snow, Rain, Partially cloudy"
wroclaw,2022-12-21,5.1,-0.3,2.8,2.0,-3.3,0.2,0.7,86.5,0.316,100,8.33,0.0,5.7,28.8,18.1,196.6,86.3,15.4,5.1,0.4,0,"Snow, Rain, Partially cloudy"
wroclaw,2022-12-22,9.1,3.8,6.8,7.0,1.3,4.0,4.6,86.4,0.097,100,4.17,0.0,2.0,24.9,22.9,212.0,85.3,27.9,9.5,0.7,0,"Rain, Partially cloudy"
wroclaw,2022-12-23,9.8,3.2,7.1,8.2,0.8,5.5,6.0,93.0,1.2,100,8.33,0.0,0.0,18.0,18.0,220.4,81.9,21.4,5.1,0.4,0,"Rain, Partially cloudy"
wroclaw,2022-12-24,10.0,6.6,8.0,10.0,4.5,6.1,6.7,91.6,8.473,100,12.5,0.0,0.0,42.7,25.2,282.1,83.3,19.4,5.0,0.3,0,"Rain, Partially cloudy"
wroclaw,2022-12-25,10.0,1.6,5.7,10.0,1.5,4.2,4.2,90.3,0.1,100,4.17,0.0,0.0,21.6,19.1,151.1,67.9,21.0,11.1,0.9,1,"Rain, Partially cloudy"
wroclaw,2022-12-26,12.8,5.8,9.5,12.8,2.9,8.1,6.4,81.2,0.306,100,8.33,0.0,0.0,21.6,19.2,219.2,80.4,26.6,7.8,0.6,1,"Rain, Partially cloudy"
wroclaw,2022-12-27,9.7,1.7,4.8,7.2,-1.8,0.9,1.4,78.6,0.736,100,4.17,0.0,0.0,52.9,30.0,275.1,61.5,28.9,8.7,0.7,1,"Rain, Partially cloudy"
wroclaw,2022-12-28,7.9,-0.1,5.0,5.1,-2.9,1.6,0.6,73.8,0.0,0,0.0,0.0,0.0,50.0,28.6,217.5,72.0,30.6,10.0,0.9,0,Partially cloudy
wroclaw,2022-12-29,10.9,6.2,8.8,10.9,3.0,6.5,2.1,63.1,0.0,0,0.0,0.0,0.0,43.2,25.2,211.5,82.6,31.0,10.8,1.1,1,Partially cloudy
wroclaw,2022-12-30,10.4,3.4,7.1,10.4,0.4,5.0,3.0,75.4,0.0,0,0.0,0.0,0.0,39.1,27.4,199.8,69.1,28.1,12.3,1.1,1,Partially cloudy
wroclaw,2022-12-31,15.8,7.3,12.5,15.8,3.7,11.7,7.6,72.3,0.0,0,0.0,0.0,0.0,56.6,31.9,223.6,85.6,30.5,11.3,1.0,1,Partially cloudy
wroclaw,2023-01-01,17.4,11.6,14.8,17.4,11.6,14.8,6.9,59.2,0.0,0,0.0,0.0,0.0,39.0,26.4,224.1,90.4,30.6,14.1,1.3,1,Overcast
biała podlaska,2022-01-01,9.4,2.7,6.6,6.8,-0.5,3.6,4.6,87.9,5.524,100,12.5,0.0,0.0,50.4,22.4,303.9,95.7,27.3,14.8,1.3,1,"Rain, Overcast"
biała podlaska,2022-01-02,8.0,-0.6,3.2,5.2,-3.2,0.6,1.6,89.2,0.104,100,4.17,0.0,0.0,39.6,18.7,200.3,90.5,21.6,15.4,1.2,1,"Rain, Overcast"
biała podlaska,2022-01-03,8.5,6.0,7.4,5.7,2.7,4.5,5.1,85.7,4.015,100,12.5,0.0,0.0,57.6,24.4,260.6,87.1,21.3,12.7,1.1,1,"Rain, Partially cloudy"
biała podlaska,2022-01-04,6.2,3.8,5.3,3.6,1.0,2.6,4.4,93.4,2.36,100,12.5,0.0,0.0,27.1,16.5,205.8,87.2,11.6,16.2,1.4,1,"Rain, Partially cloudy"
biała podlaska,2022-01-05,6.6,1.6,4.3,3.7,-2.1,1.4,3.4,93.8,3.742,100,16.67,0.0,0.0,54.0,18.7,242.2,92.9,11.5,9.4,0.8,0,"Rain, Overcast"
biała podlaska,2022-01-06,2.7,-1.2,0.9,-1.3,-6.9,-3.4,-0.9,87.7,1.865,100,16.67,0.0,0.0,54.0,21.9,256.3,86.2,17.1,22.3,1.9,1,"Snow, Rain, Partially cloudy"
biała podlaska,2022-01-07,-0.1,-4.4,-2.3,-3.7,-9.5,-6.4,-5.8,77.5,0.099,100,4.17,2.0,1.1,43.2,15.1,233.8,43.9,19.6,52.5,4.7,3,"Snow, Partially cloudy"
biała podlaska,2022-01-08,-1.6,-6.2,-3.6,-5.5,-10.7,-7.4,-7.4,75.3,0.0,0,0.0,0.0,1.3,14.4,11.5,164.7,62.1,20.4,48.2,4.2,3,Partially cloudy
biała podlaska,2022-01-09,-0.9,-3.7,-2.4,-1.8,-6.6,-4.3,-3.9,89.1,0.047,100,4.17,0.6,1.5,9.0,7.9,82.9,82.8,8.0,42.3,3.6,2,"Snow, Rain, Partially cloudy"
biała podlaska,2022-01-10,-0.7,-6.4,-2.6,-2.2,-9.3,-5.4,-5.0,84.0,9.808,100,4.17,0.4,2.1,25.2,12.6,20.5,65.6,16.1,56.2,4.9,2,"Snow, Partially cloudy"
biała podlaska,2022-01-11,-1.6,-7.4,-3.9,-5.2,-10.3,-7.0,-6.7,81.8,0.0,0,0.0,0.0,2.0,29.5,12.7,350.9,76.4,15.5,29.3,2.6,1,Partially cloudy
biała podlaska,2022-01-12,-3.4,-11.0,-6.6,-4.8,-11.0,-8.6,-9.1,82.6,0.0,0,0.0,0.1,2.0,37.4,9.5,271.5,60.8,10.9,36.9,3.1,2,Partially cloudy
biała podlaska,2022-01-13,3.2,-2.8,0.4,-1.2,-7.0,-4.2,-0.5,93.5,4.983,100,8.33,0.0,0.9,58.7,20.1,260.4,99.6,4.1,4.4,0.2,0,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast"
biała podlaska,2022-01-14,6.0,1.9,3.7,1.3,-3.3,-1.1,1.2,83.8,1.011,100,16.67,0.0,0.0,70.2,35.0,283.6,76.4,21.9,7.3,0.7,0,"Rain, Partially cloudy"
